主id	名称	星级	品质	等级	战斗力	头像	宣言	前排怪1	前排怪2	前排怪3	后排1	后排2	后排3
2461	穆罕穆德超466	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2462	穆罕穆德超467	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2463	穆罕穆德超468	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2464	穆罕穆德超469	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2465	穆罕穆德超470	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2466	穆罕穆德超471	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2467	穆罕穆德超472	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2468	穆罕穆德超473	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2469	穆罕穆德超474	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2470	穆罕穆德超475	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2471	穆罕穆德超476	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2472	穆罕穆德超477	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2473	穆罕穆德超478	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2474	穆罕穆德超479	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2475	穆罕穆德超480	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2476	穆罕穆德超481	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2477	穆罕穆德超482	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2478	穆罕穆德超483	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2479	穆罕穆德超484	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2480	穆罕穆德超485	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2481	穆罕穆德超486	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2482	穆罕穆德超487	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2483	穆罕穆德超488	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2484	穆罕穆德超489	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2485	穆罕穆德超490	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2486	穆罕穆德超491	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2487	穆罕穆德超492	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2488	穆罕穆德超493	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2489	穆罕穆德超494	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2490	穆罕穆德超495	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2491	穆罕穆德超496	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2492	穆罕穆德超497	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2493	穆罕穆德超498	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2494	穆罕穆德超499	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2495	穆罕穆德超500	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2496	穆罕穆德超501	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2497	穆罕穆德超502	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2498	穆罕穆德超503	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2499	穆罕穆德超504	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2500	穆罕穆德超505	4	1	15	6755	1	我是超级格斗家	100	117	122	104	101	105
2501	穆罕穆德超5	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2502	穆罕穆德超6	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2503	穆罕穆德超7	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2504	穆罕穆德超8	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2505	穆罕穆德超9	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2506	穆罕穆德超10	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2507	穆罕穆德超11	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2508	穆罕穆德超12	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2509	穆罕穆德超13	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2510	穆罕穆德超14	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2511	穆罕穆德超15	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2512	穆罕穆德超16	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2513	穆罕穆德超17	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2514	穆罕穆德超18	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2515	穆罕穆德超19	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2516	穆罕穆德超20	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2517	穆罕穆德超21	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2518	穆罕穆德超22	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2519	穆罕穆德超23	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2520	穆罕穆德超24	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2521	穆罕穆德超25	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2522	穆罕穆德超26	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2523	穆罕穆德超27	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2524	穆罕穆德超28	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2525	穆罕穆德超29	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2526	穆罕穆德超30	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2527	穆罕穆德超31	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2528	穆罕穆德超32	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2529	穆罕穆德超33	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2530	穆罕穆德超34	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2531	穆罕穆德超35	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2532	穆罕穆德超36	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2533	穆罕穆德超37	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2534	穆罕穆德超38	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2535	穆罕穆德超39	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2536	穆罕穆德超40	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2537	穆罕穆德超41	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2538	穆罕穆德超42	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2539	穆罕穆德超43	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2540	穆罕穆德超44	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2541	穆罕穆德超45	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2542	穆罕穆德超46	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2543	穆罕穆德超47	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2544	穆罕穆德超48	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2545	穆罕穆德超49	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2546	穆罕穆德超50	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2547	穆罕穆德超51	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2548	穆罕穆德超52	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2549	穆罕穆德超53	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2550	穆罕穆德超54	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2551	穆罕穆德超55	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2552	穆罕穆德超56	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2553	穆罕穆德超57	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2554	穆罕穆德超58	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2555	穆罕穆德超59	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2556	穆罕穆德超60	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2557	穆罕穆德超61	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2558	穆罕穆德超62	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2559	穆罕穆德超63	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2560	穆罕穆德超64	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2561	穆罕穆德超65	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2562	穆罕穆德超66	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2563	穆罕穆德超67	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2564	穆罕穆德超68	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2565	穆罕穆德超69	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2566	穆罕穆德超70	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2567	穆罕穆德超71	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2568	穆罕穆德超72	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2569	穆罕穆德超73	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2570	穆罕穆德超74	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2571	穆罕穆德超75	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2572	穆罕穆德超76	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2573	穆罕穆德超77	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2574	穆罕穆德超78	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2575	穆罕穆德超79	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2576	穆罕穆德超80	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2577	穆罕穆德超81	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2578	穆罕穆德超82	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2579	穆罕穆德超83	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2580	穆罕穆德超84	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2581	穆罕穆德超85	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2582	穆罕穆德超86	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2583	穆罕穆德超87	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2584	穆罕穆德超88	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2585	穆罕穆德超89	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2586	穆罕穆德超90	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2587	穆罕穆德超91	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2588	穆罕穆德超92	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2589	穆罕穆德超93	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2590	穆罕穆德超94	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2591	穆罕穆德超95	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2592	穆罕穆德超96	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2593	穆罕穆德超97	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2594	穆罕穆德超98	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2595	穆罕穆德超99	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2596	穆罕穆德超100	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2597	穆罕穆德超101	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2598	穆罕穆德超102	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2599	穆罕穆德超103	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2600	穆罕穆德超104	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2601	穆罕穆德超105	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2602	穆罕穆德超106	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2603	穆罕穆德超107	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2604	穆罕穆德超108	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2605	穆罕穆德超109	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2606	穆罕穆德超110	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2607	穆罕穆德超111	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2608	穆罕穆德超112	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2609	穆罕穆德超113	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2610	穆罕穆德超114	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2611	穆罕穆德超115	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2612	穆罕穆德超116	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2613	穆罕穆德超117	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2614	穆罕穆德超118	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2615	穆罕穆德超119	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2616	穆罕穆德超120	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2617	穆罕穆德超121	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2618	穆罕穆德超122	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2619	穆罕穆德超123	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2620	穆罕穆德超124	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2621	穆罕穆德超125	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2622	穆罕穆德超126	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2623	穆罕穆德超127	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2624	穆罕穆德超128	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2625	穆罕穆德超129	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2626	穆罕穆德超130	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2627	穆罕穆德超131	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2628	穆罕穆德超132	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2629	穆罕穆德超133	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2630	穆罕穆德超134	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2631	穆罕穆德超135	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2632	穆罕穆德超136	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2633	穆罕穆德超137	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2634	穆罕穆德超138	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2635	穆罕穆德超139	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2636	穆罕穆德超140	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2637	穆罕穆德超141	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2638	穆罕穆德超142	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2639	穆罕穆德超143	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2640	穆罕穆德超144	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2641	穆罕穆德超145	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2642	穆罕穆德超146	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2643	穆罕穆德超147	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2644	穆罕穆德超148	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2645	穆罕穆德超149	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2646	穆罕穆德超150	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2647	穆罕穆德超151	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2648	穆罕穆德超152	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2649	穆罕穆德超153	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2650	穆罕穆德超154	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2651	穆罕穆德超155	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2652	穆罕穆德超156	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2653	穆罕穆德超157	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2654	穆罕穆德超158	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2655	穆罕穆德超159	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2656	穆罕穆德超160	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2657	穆罕穆德超161	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2658	穆罕穆德超162	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2659	穆罕穆德超163	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2660	穆罕穆德超164	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2661	穆罕穆德超165	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2662	穆罕穆德超166	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2663	穆罕穆德超167	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2664	穆罕穆德超168	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2665	穆罕穆德超169	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2666	穆罕穆德超170	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2667	穆罕穆德超171	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2668	穆罕穆德超172	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2669	穆罕穆德超173	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2670	穆罕穆德超174	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2671	穆罕穆德超175	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2672	穆罕穆德超176	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2673	穆罕穆德超177	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2674	穆罕穆德超178	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2675	穆罕穆德超179	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2676	穆罕穆德超180	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2677	穆罕穆德超181	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2678	穆罕穆德超182	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2679	穆罕穆德超183	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2680	穆罕穆德超184	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2681	穆罕穆德超185	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2682	穆罕穆德超186	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2683	穆罕穆德超187	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2684	穆罕穆德超188	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2685	穆罕穆德超189	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2686	穆罕穆德超190	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2687	穆罕穆德超191	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
2688	穆罕穆德超192	4	1	15	4620	1	我是超级格斗家	100	103	120	104	127	124
